min_carry_spread,momentum_weight,trend_filter_sma,atr_stop_multiplier,composite_threshold,total_return,sharpe,sortino,max_drawdown,num_trades,win_rate,profit_factor,avg_holding_days
0.005,0.4,100,2.5,0.1,-0.007224660327136225,-0.701603264744362,-0.7761193900483617,0.010979306246741916,46,0.1956521739130435,0.581492123133187,71.56521739130434
0.015,0.3,20,2.0,0.08,-0.0061398571523957075,-0.7033635677910234,-0.7720334472432637,0.00887264787902757,65,0.24615384615384617,0.7177170247770825,44.41538461538462
0.02,0.5,20,2.5,0.03,-0.007409836137173115,-0.7064607015539897,-0.8666638978716636,0.0106982271412706,72,0.2638888888888889,0.7092179513404419,78.70833333333333
0.01,0.2,100,2.0,0.05,-0.008144533081563278,-0.7095664242305851,-0.8136924298084812,0.010918223126139107,81,0.2345679012345679,0.688260254578786,54.28395061728395
0.015,0.4,100,2.0,0.08,-0.0064317898450352365,-0.7150035803165792,-0.772527272433267,0.010226997077312712,64,0.234375,0.687511440493877,46.125
0.02,0.5,50,2.5,0.03,-0.007517879804738913,-0.7171227620178179,-0.8731488229663564,0.010806325225091177,70,0.2571428571428571,0.6973951223738941,80.35714285714286
0.01,0.4,20,2.0,0.03,-0.00858895103891482,-0.7194249813336616,-0.8059730444758159,0.01273101641196278,113,0.25663716814159293,0.7800822332341181,49.2212389380531
0.02,0.3,20,2.5,0.03,-0.00680424298734506,-0.7205715119831766,-0.8579161917064343,0.009871502446593624,54,0.2037037037037037,0.6560979670767593,84.0925925925926
0.005,0.4,100,2.5,0.08,-0.007965709658462583,-0.7229073921735447,-0.8305644092078804,0.01130793946505573,60,0.2,0.6352085097818181,67.66666666666667
0.005,0.3,100,2.0,0.05,-0.008804535576419584,-0.7238360439779492,-0.836863775327141,0.01174445609904406,91,0.24175824175824176,0.6920584861847926,51.32967032967033
0.01,0.3,100,2.0,0.05,-0.00852286375432057,-0.7265484932980076,-0.8115631315131374,0.01229204015607048,84,0.23809523809523808,0.679464802595774,54.416666666666664
0.005,0.4,100,2.0,0.1,-0.006952030569111084,-0.7320884012576744,-0.827295712027109,0.00968033338206289,59,0.23728813559322035,0.6363488684571584,49.779661016949156
0.015,0.2,50,2.0,0.03,-0.007647051814255683,-0.7329497959229813,-0.7512509533209474,0.010786120619683435,74,0.24324324324324326,0.6811849394149678,51.108108108108105
0.01,0.3,20,2.0,0.05,-0.008866975513502257,-0.7344511101322887,-0.8480426769153301,0.012396051301530084,87,0.2413793103448276,0.6781047774702201,56.98850574712644
0.01,0.4,50,2.0,0.05,-0.008756909134160377,-0.736686227670468,-0.8439022735202515,0.01200356131460058,92,0.2391304347826087,0.7021590023186893,50.26086956521739
0.01,0.4,50,2.5,0.08,-0.008240461546079023,-0.7384826815416877,-0.8478710269438128,0.011669175059918355,59,0.2033898305084746,0.6093939888624901,72.08474576271186
0.01,0.5,100,2.0,0.03,-0.008669315738621081,-0.7546802306909896,-0.866898654201308,0.01305398446372197,105,0.24761904761904763,0.7497450240502925,51.27619047619048
0.02,0.4,100,2.5,0.08,-0.006485590772883442,-0.755117892545714,-0.7993960202059562,0.009052023530259124,46,0.1956521739130435,0.6376502444820134,59.52173913043478
0.01,0.3,100,2.0,0.1,-0.007592276967790094,-0.7619027803950017,-0.909275425646289,0.010473652300473426,72,0.2222222222222222,0.6664780140460316,40.625
0.015,0.3,50,2.0,0.08,-0.006511613980365364,-0.7627100223891609,-0.8409373836119935,0.009031330889684719,67,0.23880597014925373,0.7004457416713337,40.95522388059702
0.01,0.3,20,2.0,0.08,-0.008362735241638584,-0.7668821276277497,-0.8956767055769255,0.011426479932949042,77,0.23376623376623376,0.658951926486808,50.20779220779221
0.01,0.4,100,2.0,0.1,-0.0069482562218338715,-0.7686945769143047,-0.9115774719545742,0.009676569404438168,59,0.23728813559322035,0.6365173904173423,49.20338983050848
0.01,0.2,100,2.0,0.1,-0.00792522761930144,-0.7746577711363288,-0.941288121448476,0.01095327323914513,73,0.2191780821917808,0.6567856663550399,41.32876712328767
0.02,0.5,20,2.0,0.03,-0.008289456776982989,-0.7762207409991506,-0.9118080798940457,0.012463910277647778,110,0.2636363636363636,0.7776884505804056,49.50909090909091
0.015,0.5,20,2.5,0.05,-0.008150788935394376,-0.777486735872517,-0.9077877616577946,0.010817799538002102,69,0.21739130434782608,0.6797730586307081,74.07246376811594
0.01,0.2,50,2.0,0.1,-0.008004887555573078,-0.7782143771687877,-0.9661073575963252,0.01094977596545123,75,0.22666666666666666,0.6575088175231418,42.77333333333333
0.005,0.2,50,2.0,0.1,-0.008004887555573078,-0.7782143771687877,-0.9661073575963252,0.01094977596545123,75,0.22666666666666666,0.6575088175231418,42.77333333333333
0.015,0.4,100,2.5,0.03,-0.008159506317892229,-0.7825528161924421,-0.9454065289562965,0.011717196859711279,72,0.25,0.6863950208141906,76.27777777777777
0.02,0.5,100,2.5,0.05,-0.007605632077534392,-0.7957125955158957,-0.903159323559737,0.011176751201747681,66,0.21212121212121213,0.6981103520933662,66.92424242424242
0.02,0.5,50,2.0,0.03,-0.008590932533552842,-0.8065174289030402,-0.9436316549996239,0.012516530951442426,109,0.25688073394495414,0.7642429324505194,48.77064220183486
0.02,0.5,100,2.5,0.03,-0.008183474482472084,-0.8140572490413142,-0.9634665792513201,0.01148302107608609,72,0.25,0.6782899418695707,76.29166666666667
0.015,0.4,100,2.0,0.05,-0.008072644720463722,-0.8148296396361849,-0.8949478098389486,0.011188029549686004,87,0.22988505747126436,0.7188780676465074,41.93103448275862
0.01,0.4,100,2.5,0.08,-0.008933381666619535,-0.8227631775105544,-0.9078167907642011,0.011897887533349617,60,0.18333333333333332,0.5850827758731466,69.85
0.005,0.5,50,1.5,0.1,-0.00673684799088951,-0.8292151951441152,-0.9207562306887531,0.008546474295191531,97,0.24742268041237114,0.7555130578810691,25.670103092783506
0.015,0.4,50,2.0,0.08,-0.007636707333787635,-0.8369112238833696,-0.9041612416666325,0.010893154885995245,67,0.22388059701492538,0.6232970608506561,43.582089552238806
0.015,0.5,50,2.0,0.03,-0.00918620390097567,-0.8402567279587008,-1.0045412372724956,0.012728610136130853,111,0.25225225225225223,0.7438430230144002,48.693693693693696
0.02,0.5,50,1.0,0.1,-0.00494484207927002,-0.8444290257987085,-0.9941632806729843,0.006791871542992988,146,0.3082191780821918,0.9612188275792375,10.479452054794521
0.005,0.5,50,1.5,0.08,-0.007909759153397318,-0.8516052586614418,-1.0430481883899125,0.011717086479091558,118,0.2457627118644068,0.7670089703423416,25.305084745762713
0.005,0.4,50,2.0,0.08,-0.009123854725032726,-0.857847722617193,-1.008562295707259,0.011999041404287227,81,0.2222222222222222,0.6205045581912358,45.74074074074074
0.015,0.5,20,1.5,0.08,-0.007763083683402656,-0.8635683026874236,-0.9043787994876337,0.010814386205649867,110,0.2545454545454545,0.7542146272021791,23.772727272727273
0.02,0.5,100,2.0,0.03,-0.009031596840692364,-0.8715071469997677,-0.9867594832981849,0.013065437601415333,104,0.25,0.7329060773902429,50.94230769230769
0.02,0.3,100,1.5,0.1,-0.006646001159096195,-0.8771702935937585,-1.0332874526955995,0.008979352661669366,90,0.24444444444444444,0.7510295902360472,21.81111111111111
0.015,0.4,100,2.5,0.08,-0.008437790056825762,-0.8830367999942117,-0.9278518176314551,0.010857609358351514,53,0.16981132075471697,0.5667580066400163,60.45283018867924
0.015,0.4,50,2.0,0.05,-0.008962111413962994,-0.8842462709708905,-0.9833094432123385,0.011626649132435392,88,0.22727272727272727,0.6794222341707233,41.35227272727273
0.02,0.2,50,1.5,0.08,-0.006927005823974614,-0.8918081034247058,-1.0751646171597053,0.009402704548306285,94,0.24468085106382978,0.7492958208326483,21.46808510638298
0.015,0.5,100,2.0,0.03,-0.009753374343771284,-0.8993718427437755,-1.0607812614357954,0.013252149867923281,110,0.24545454545454545,0.719410020076427,48.72727272727273
0.01,0.4,100,2.0,0.08,-0.00923382185855924,-0.9005472106234935,-1.0226678155843,0.012175671626408589,76,0.21052631578947367,0.5994186492323671,46.19736842105263
0.01,0.5,20,1.5,0.08,-0.008864643609087071,-0.9041320304051441,-1.0328516433704495,0.011746761536199066,121,0.24793388429752067,0.736692437482765,24.56198347107438
0.005,0.4,20,1.5,0.1,-0.008405921171321388,-0.9076564125870998,-1.0247331194484324,0.011107394021497774,110,0.2545454545454545,0.7309894282790077,25.645454545454545
0.005,0.5,20,1.5,0.1,-0.007589047968275118,-0.910709566012329,-1.0033148542771355,0.00942829019133238,104,0.25,0.7401920456216365,24.990384615384617
0.01,0.4,20,2.0,0.08,-0.009639446513798321,-0.9119497548922295,-1.0394103702868545,0.011782561677949964,76,0.21052631578947367,0.5726769521667189,47.4078947368421
0.005,0.2,50,1.5,0.05,-0.010210002473737696,-0.9139147029016677,-1.1571579906210534,0.012206384583631817,154,0.2597402597402597,0.7704099605372006,28.0
0.02,0.5,20,2.5,0.05,-0.008777406159214733,-0.9174682111267481,-1.055881940381949,0.011737928240846667,67,0.19402985074626866,0.6422447272225722,65.98507462686567
0.01,0.5,100,1.5,0.08,-0.008740511667476095,-0.9222506839166996,-1.0572307228564262,0.010978539204281145,116,0.23275862068965517,0.7225890775273905,24.594827586206897
0.005,0.5,100,1.5,0.08,-0.008560148951251177,-0.9252705001525976,-1.1186713251214817,0.010880426222452179,120,0.23333333333333334,0.7423089986213037,24.233333333333334
0.02,0.5,100,1.5,0.08,-0.007774521393894538,-0.925712767742002,-0.994796859679485,0.009805078165584923,95,0.23157894736842105,0.7007444372829787,23.94736842105263
0.02,0.4,20,2.5,0.03,-0.009358051203584619,-0.9289017253052084,-1.0961074522753986,0.012033171679993565,73,0.2328767123287671,0.630431762677969,74.89041095890411
0.02,0.4,20,1.5,0.1,-0.006647121168955055,-0.9303760604579179,-1.0113071283067931,0.00969393297138577,86,0.2558139534883721,0.7341942060613649,24.046511627906977
0.01,0.4,50,2.0,0.08,-0.009848206767908414,-0.9424289110501035,-1.0738469541824873,0.012378546521805124,77,0.2077922077922078,0.5646787406809396,45.714285714285715
0.015,0.3,20,1.5,0.1,-0.007722728738012666,-0.9448268547099574,-1.1355048545165902,0.009830505937001202,100,0.24,0.7242766024646583,23.47
0.005,0.2,20,1.5,0.08,-0.010321183604158577,-0.9485220913839821,-1.2014040881090688,0.013755235926062122,141,0.24822695035460993,0.7374199045574594,24.907801418439718
0.02,0.4,20,2.0,0.03,-0.009871470029013145,-0.9523815441342133,-1.1430515053502777,0.012631086089884726,112,0.24107142857142858,0.7301650057761301,47.089285714285715
0.01,0.5,20,1.5,0.1,-0.008147851790115674,-0.9551046214207071,-1.0040933909569327,0.00998605837810534,103,0.24271844660194175,0.7055378810939777,24.990291262135923
0.015,0.5,100,1.5,0.08,-0.008458154087709262,-0.960195056709086,-1.0230332751156535,0.010678067661375749,103,0.22330097087378642,0.6897540853684802,24.233009708737864
0.015,0.2,100,1.5,0.08,-0.008190483648383233,-0.9775711227461491,-1.1851658390914712,0.010294088872511688,104,0.23076923076923078,0.7142995154165971,22.375
0.015,0.2,100,1.5,0.1,-0.008190483648383233,-0.9775711227461491,-1.1851658390914712,0.010294088872511688,104,0.23076923076923078,0.7142995154165971,22.375
0.01,0.2,100,1.5,0.08,-0.009947811569846818,-0.9788267735480756,-1.2668637697083824,0.0127535712128637,129,0.24031007751937986,0.7192442111284052,24.310077519379846
0.005,0.3,100,1.5,0.1,-0.010035196761987318,-1.0003045466369234,-1.2000321675630763,0.012116507650926655,118,0.2288135593220339,0.6842203605515148,24.3135593220339
0.01,0.2,50,1.5,0.08,-0.01014864285661999,-1.000893550201385,-1.3109794783719768,0.012686069289391722,132,0.24242424242424243,0.7165592862514523,24.575757575757574
0.005,0.3,20,1.5,0.1,-0.01011491482803016,-1.0048591023937294,-1.226769632997492,0.012103729984182153,119,0.23529411764705882,0.6841177767670543,25.134453781512605
0.005,0.3,20,1.5,0.08,-0.010586946946038369,-1.0056083879905744,-1.3342937497553644,0.013892539439607988,136,0.2426470588235294,0.7178987268579023,25.823529411764707
0.01,0.3,100,1.5,0.08,-0.010304060619647644,-1.0060645651826332,-1.2789312098133936,0.013075789619992728,127,0.23622047244094488,0.7013385519470481,24.929133858267715
0.02,0.3,100,1.5,0.08,-0.00796174510606652,-1.012225797142915,-1.1927155541430008,0.01043512634216822,97,0.23711340206185566,0.7087121874682846,21.432989690721648
0.01,0.2,20,1.5,0.1,-0.010190103924514405,-1.014079482697257,-1.3371503421391986,0.01272049443431631,124,0.23387096774193547,0.6941751733214223,25.830645161290324
0.005,0.2,20,1.5,0.1,-0.010190103924514405,-1.014079482697257,-1.3371503421391986,0.01272049443431631,124,0.23387096774193547,0.6941751733214223,25.830645161290324
0.01,0.4,50,1.5,0.05,-0.010882057323902555,-1.0181981094524035,-1.2801301811796568,0.013620457339818358,149,0.2483221476510067,0.7403214206168679,25.348993288590606
0.02,0.4,100,1.5,0.1,-0.007145500985632971,-1.0275275621945685,-1.1335803676363874,0.009536561687511604,82,0.24390243902439024,0.6880571821833992,25.036585365853657
0.015,0.4,50,1.5,0.1,-0.00750463049454178,-1.0300012152914235,-1.1256082978544657,0.010304758308499048,85,0.23529411764705882,0.6762975044511239,26.435294117647057
0.02,0.4,100,1.5,0.05,-0.008876290998479235,-1.035920537603623,-1.2166214454804647,0.012047276619452187,126,0.24603174603174602,0.7674421307503865,24.841269841269842
0.005,0.4,100,1.5,0.1,-0.009453744231504824,-1.0366424169843023,-1.1737259105223676,0.01205236231495901,105,0.23809523809523808,0.6648075801194999,26.476190476190474
0.02,0.4,50,1.5,0.05,-0.00904168618144322,-1.0384488036864148,-1.2269730343101997,0.012047276619451729,124,0.24193548387096775,0.754460118548872,24.20967741935484
0.02,0.2,50,1.5,0.05,-0.00827074462264005,-1.0390595760013432,-1.1979452436506002,0.010342190681029616,98,0.23469387755102042,0.6975061793135919,24.081632653061224
0.015,0.4,100,1.5,0.1,-0.007753766990270087,-1.039642532614246,-1.1504703433248207,0.01011415981374917,88,0.23863636363636365,0.6780312796821604,26.147727272727273
0.02,0.4,20,1.5,0.05,-0.009009983754399145,-1.0419467922786922,-1.2360515340039424,0.012015670346312938,127,0.2440944881889764,0.7649202087844997,23.8503937007874
0.005,0.3,50,1.5,0.08,-0.010828657573487143,-1.0444037988828356,-1.3704673359291961,0.013765726155722158,138,0.2391304347826087,0.710727548848775,24.31159420289855
0.005,0.3,50,1.5,0.05,-0.01202856362810533,-1.0504588560249537,-1.3065425610089303,0.013709534112198983,158,0.24050632911392406,0.7146294512443405,25.582278481012658
0.015,0.2,20,1.5,0.08,-0.009000079209910472,-1.0506053717660833,-1.2686951481521092,0.011194710542351894,109,0.22935779816513763,0.6916281420145879,23.321100917431192
0.015,0.2,20,1.5,0.1,-0.009000079209910472,-1.0506053717660833,-1.2686951481521092,0.011194710542351894,109,0.22935779816513763,0.6916281420145879,23.321100917431192
0.005,0.3,50,1.5,0.1,-0.010578381031602475,-1.0615159409675632,-1.2850582089204496,0.012827585106945876,122,0.22950819672131148,0.6711508127503367,23.90983606557377
0.02,0.4,20,1.5,0.08,-0.008843034929949353,-1.0843644311190772,-1.1946437725482222,0.010776426593900813,111,0.24324324324324326,0.7116849790886501,22.216216216216218
0.015,0.3,100,1.5,0.08,-0.009224114140725723,-1.0886268683180924,-1.2890322839181863,0.011325788953989871,107,0.22429906542056074,0.6785262751459503,22.317757009345794
0.005,0.4,50,1.5,0.05,-0.012360634329209278,-1.0933289364534038,-1.3250151804205965,0.01434095175520062,163,0.2392638036809816,0.7145119536097791,25.288343558282207
0.015,0.4,100,1.5,0.05,-0.010019252733493486,-1.1012196381440573,-1.312919952215625,0.01278364108620723,136,0.23529411764705882,0.7434646473285716,25.066176470588236
0.01,0.3,100,1.5,0.03,-0.012962981510135724,-1.104109261446355,-1.38043176108391,0.016183747645959874,181,0.24861878453038674,0.7411467268471714,25.082872928176794
0.01,0.3,20,1.5,0.08,-0.011409399449070334,-1.1045927866597156,-1.4414427684010365,0.014276383274710586,133,0.23308270676691728,0.6758348318746391,25.76691729323308
0.005,0.3,50,1.5,0.03,-0.01373355328379752,-1.1152454562019936,-1.4083722998059676,0.016420500209752022,192,0.24479166666666666,0.7358591721198613,25.234375
0.005,0.2,100,1.5,0.05,-0.013238009472976119,-1.134115150784715,-1.360574462278835,0.013928515003926672,159,0.23270440251572327,0.6749650981508049,27.540880503144653
0.015,0.4,20,1.5,0.05,-0.010455925164645014,-1.1352475920672178,-1.3693505549631193,0.012910654084427802,139,0.23741007194244604,0.7355124180288296,25.359712230215827
0.005,0.3,100,1.5,0.03,-0.014523976947923803,-1.139121862678886,-1.3865152869819422,0.01658140317806988,189,0.23809523809523808,0.7078976375909194,26.22222222222222
0.005,0.4,100,1.5,0.05,-0.013166590749984025,-1.1517224172947018,-1.3575913294970303,0.015083258584811335,161,0.22981366459627328,0.6879917616929923,25.074534161490682
0.015,0.2,50,1.5,0.05,-0.010463876828553475,-1.151823558892802,-1.3364107289987732,0.012278721526381108,118,0.2288135593220339,0.66104008266839,26.11864406779661
0.01,0.5,100,1.5,0.05,-0.01184489315719111,-1.154341132568194,-1.4621717549869617,0.01367104014380461,162,0.24074074074074073,0.7341974181795808,23.0
0.015,0.3,20,1.5,0.08,-0.010036645827977917,-1.159436293628382,-1.370056810520035,0.012228981799184871,112,0.22321428571428573,0.6583290803072479,23.214285714285715
0.02,0.3,20,1.5,0.05,-0.010533669475446658,-1.1696998893916957,-1.292836650161523,0.012609302487318116,116,0.22413793103448276,0.6621405058093112,22.767241379310345
0.015,0.4,20,1.5,0.08,-0.010206758485063182,-1.1703345390568547,-1.330005562851849,0.012213636967977125,123,0.23577235772357724,0.6843796219101136,23.365853658536587
0.02,0.4,50,1.5,0.08,-0.00966068896416662,-1.1734781826503635,-1.2994387081290055,0.011592677503229877,109,0.22935779816513763,0.6667446426854191,22.238532110091743
0.01,0.3,100,1.5,0.05,-0.012940515682443511,-1.177472703861605,-1.4334831638179844,0.014840359013342937,146,0.22602739726027396,0.6570262743170651,25.089041095890412
0.015,0.2,20,1.5,0.05,-0.010697960301982093,-1.1796080822503574,-1.3668993814561945,0.012512227191574818,119,0.226890756302521,0.6545493977602063,25.932773109243698
0.02,0.3,50,1.5,0.05,-0.010770409553557401,-1.1804967630750052,-1.3253417476121732,0.012921218567312175,112,0.21428571428571427,0.6367637741645066,22.830357142857142
0.02,0.2,20,1.5,0.03,-0.010852867224875808,-1.1815654314360382,-1.3193958556905956,0.012893924772714747,117,0.2222222222222222,0.6530774869377868,23.205128205128204
0.02,0.2,100,1.5,0.03,-0.010866218893188343,-1.1837096118778885,-1.3326442838987806,0.013156577337975595,115,0.21739130434782608,0.6452234786545987,24.06086956521739
0.01,0.3,50,1.5,0.03,-0.01397996871148469,-1.1846723095755858,-1.4805807237285955,0.01647147476806129,183,0.24043715846994534,0.7126804943302422,24.60655737704918
0.005,0.5,50,1.5,0.05,-0.013087426941175071,-1.192955560049382,-1.5023350287258874,0.01505650296292621,168,0.23214285714285715,0.7006114507904458,24.363095238095237
0.01,0.5,50,1.5,0.03,-0.013066644237377478,-1.1933798440384906,-1.5153880317638515,0.01591350702732844,184,0.25,0.743383444891515,26.875
0.02,0.5,100,1.5,0.05,-0.010744090197234765,-1.1955019959668305,-1.4889565182155755,0.01266394835287877,147,0.23809523809523808,0.7437449726048571,23.39455782312925
0.01,0.3,20,1.5,0.05,-0.01347068993561188,-1.1961570269949788,-1.468435762698172,0.015899139843384435,157,0.22929936305732485,0.6700879446256897,24.56050955414013
0.02,0.5,20,1.0,0.08,-0.008508945025534776,-1.1992763863242493,-1.5062002896045321,0.011468797660353082,197,0.28426395939086296,0.8752697174627188,10.548223350253807
0.005,0.3,20,1.5,0.05,-0.01414126164282803,-1.2125464611381533,-1.4961252793215043,0.015895223212518652,173,0.23121387283236994,0.6824831708857948,24.6878612716763
0.005,0.3,100,1.5,0.05,-0.014171593803107244,-1.2174463965548323,-1.4840347902456996,0.015127029122586313,161,0.2236024844720497,0.6531704163852426,25.111801242236027
0.02,0.3,20,1.5,0.03,-0.011384513456748246,-1.2313792619418122,-1.5006939456117898,0.01340893018155165,147,0.23129251700680273,0.7239961302473525,24.41496598639456
0.02,0.3,100,1.5,0.05,-0.011247123759741953,-1.2392746400617374,-1.3884139683967838,0.012921218567312105,114,0.21052631578947367,0.6239440310923724,22.894736842105264
0.02,0.2,100,1.0,0.08,-0.009659127399353457,-1.244901732872788,-1.5780655215075472,0.01190747168092514,198,0.2828282828282828,0.8299562808656344,10.191919191919192
0.02,0.2,20,1.0,0.1,-0.009659127399353457,-1.244901732872788,-1.5780655215075472,0.01190747168092514,198,0.2828282828282828,0.8299562808656344,10.191919191919192
0.015,0.4,20,1.0,0.1,-0.008679585723802884,-1.2454834746116552,-1.54037182207396,0.011392605092338975,181,0.287292817679558,0.8345952456450215,10.751381215469614
0.01,0.3,20,1.5,0.03,-0.014827685873746086,-1.2537994868656226,-1.5587797009170847,0.017051335006285268,187,0.23529411764705882,0.6966786294080691,24.550802139037433
0.015,0.5,100,1.5,0.05,-0.01193620565209436,-1.2615158411651644,-1.5772079157668772,0.013554571187526433,157,0.22929936305732485,0.7221341516969796,23.414012738853504
0.01,0.2,100,1.5,0.03,-0.015976624513347196,-1.267608144886713,-1.5030027719676748,0.02007648928457698,183,0.22950819672131148,0.6634185487000955,24.453551912568305
0.01,0.2,20,1.5,0.03,-0.01615482316589085,-1.2690702055452716,-1.5125321532015006,0.019793062346214547,181,0.2265193370165746,0.653039783525252,24.513812154696133
0.01,0.5,20,1.0,0.1,-0.009419055240331072,-1.270336550134788,-1.5448629448648425,0.011217867108789897,191,0.2670157068062827,0.8179040905284776,10.900523560209423
0.015,0.2,100,1.5,0.03,-0.0132067872514177,-1.2716771405117824,-1.4440610628912125,0.015683800895323625,136,0.21323529411764705,0.6199097419428078,25.735294117647058
0.015,0.2,20,1.5,0.03,-0.013191834999111597,-1.2755055315756119,-1.4352519420995613,0.015205390224456713,138,0.21739130434782608,0.6269866873662665,25.22463768115942
0.015,0.3,20,1.5,0.03,-0.012947718926027883,-1.2912821939347465,-1.5670616277150464,0.014695667614840143,165,0.23030303030303031,0.7102908693873238,25.73939393939394
0.01,0.5,20,1.5,0.05,-0.0135361784740063,-1.2935510763259623,-1.6507300925002026,0.014903328040316443,171,0.23391812865497075,0.6973668747538841,23.304093567251464
0.005,0.2,20,1.5,0.03,-0.016921399194969707,-1.293736162649721,-1.5876526410961223,0.019307641973163082,207,0.2318840579710145,0.680997556301883,23.946859903381643
0.005,0.5,50,1.0,0.1,-0.009773962304981542,-1.2949011141317195,-1.5177850257509249,0.010721610192851146,185,0.2648648648648649,0.7865904145725042,11.07027027027027
0.015,0.3,100,1.5,0.05,-0.012698953510174178,-1.2967428000791021,-1.4825391643897006,0.013980442420296701,126,0.20634920634920634,0.6020674200688789,24.30952380952381
0.005,0.2,50,1.5,0.03,-0.017090912196940918,-1.3020196262584787,-1.61339526307775,0.019468177606794815,201,0.22885572139303484,0.6679141039255275,24.18905472636816
0.015,0.3,50,1.5,0.05,-0.012985081289212975,-1.3120854848678334,-1.5099985240071396,0.014460284299872488,128,0.203125,0.5961318706369281,23.78125
0.015,0.3,20,1.5,0.05,-0.0129147644307671,-1.3160189953978327,-1.4894788249546878,0.014612675030968547,132,0.21212121212121213,0.6164254006367665,24.363636363636363
0.02,0.3,20,1.0,0.08,-0.010256735530253209,-1.3252334822518654,-1.6672577843901077,0.012503723078137548,200,0.28,0.8102323135790955,10.22
0.02,0.3,50,1.0,0.08,-0.010256735530253209,-1.3252334822518654,-1.6672577843901077,0.012503723078137548,200,0.28,0.8102323135790955,10.22
0.01,0.5,100,1.0,0.1,-0.010173537220553844,-1.3596987972476313,-1.6272678263147928,0.01133722842845499,187,0.2620320855614973,0.7746891998815596,10.946524064171124
0.015,0.5,50,1.0,0.08,-0.010162368818887043,-1.3617683063549564,-1.6541258617773928,0.013026432388163455,197,0.26903553299492383,0.7956586300795628,11.208121827411167
0.02,0.3,20,1.0,0.1,-0.010256898289484234,-1.3662362264806895,-1.718924002659946,0.012005026637399224,193,0.27461139896373055,0.7908732693454334,10.139896373056995
0.02,0.3,50,1.0,0.1,-0.010256898289484234,-1.3662362264806895,-1.718924002659946,0.012005026637399224,193,0.27461139896373055,0.7908732693454334,10.139896373056995
0.02,0.4,100,1.0,0.1,-0.008952679225982283,-1.3763879284618687,-1.7117019584683217,0.011006162177633626,168,0.2857142857142857,0.7910145932050447,10.422619047619047
0.015,0.5,50,1.5,0.05,-0.013047405634596653,-1.3768958546203476,-1.7106964565425768,0.0139652441383849,161,0.2236024844720497,0.6902505888962973,22.832298136645964
0.005,0.4,20,1.5,0.03,-0.016710872148287453,-1.3865554679763668,-1.7096667872386335,0.018360197255126512,208,0.23557692307692307,0.6844985326883324,24.682692307692307
0.02,0.2,20,1.0,0.05,-0.01095068097967247,-1.4067201841615056,-1.7632325869049474,0.012967797860874585,204,0.27450980392156865,0.7901218056555699,10.240196078431373
0.01,0.4,100,1.5,0.03,-0.01629212500787937,-1.4114639690100248,-1.736392950994565,0.01871497313832788,196,0.22959183673469388,0.6688267581319431,24.183673469387756
0.015,0.3,20,1.0,0.1,-0.011470185361994808,-1.4482907065813884,-1.8459874035104393,0.01318035897178746,217,0.271889400921659,0.7850261581391321,10.258064516129032
0.015,0.2,20,1.0,0.1,-0.012215438577067543,-1.450578063262712,-1.8243928284000608,0.014079632901418164,228,0.2675438596491228,0.7815745449985739,10.666666666666666
0.02,0.4,50,1.5,0.03,-0.014741365617388074,-1.4753341587247992,-1.8172357581888128,0.016559529092126976,174,0.22988505747126436,0.6758597938898756,25.114942528735632
0.02,0.5,100,1.0,0.08,-0.010559099825127342,-1.4797083839622187,-1.8213188974308223,0.012135975656130525,196,0.2653061224489796,0.7795623792591438,10.596938775510203
0.015,0.5,100,1.0,0.08,-0.01113538081498613,-1.491292135056449,-1.8379295204326456,0.012970841136275469,206,0.2621359223300971,0.7736169648648286,10.951456310679612
0.005,0.4,20,1.0,0.1,-0.01222226781636855,-1.5108988475666685,-1.9292967917017658,0.014414874490171677,219,0.2694063926940639,0.76780912023052,10.91324200913242
0.02,0.4,100,1.5,0.03,-0.014991405761505011,-1.5114646365524564,-1.858719685831707,0.016798178760987326,175,0.22857142857142856,0.6715929436086002,24.86285714285714
0.02,0.2,50,1.0,0.03,-0.012949811436758319,-1.5212103241896022,-1.9217640023290825,0.014932257042077766,235,0.2680851063829787,0.7778594604449549,10.62127659574468
0.015,0.4,50,1.5,0.03,-0.016033751327797365,-1.5217605511556926,-1.8656260773062467,0.017779638178048705,183,0.22950819672131148,0.6555854112572652,25.661202185792348
0.02,0.4,20,1.5,0.03,-0.01524373838195359,-1.541645765532647,-1.8792618325690824,0.016463751818463396,179,0.22905027932960895,0.6726795968114071,25.877094972067038
0.01,0.4,20,1.0,0.1,-0.01239880656362031,-1.5439263557860143,-1.9648929499380712,0.01459102136785321,217,0.2672811059907834,0.75631383995704,10.866359447004609
0.02,0.4,100,1.0,0.08,-0.011606242129563325,-1.5460489443741952,-1.9616530979973834,0.01371145583366222,208,0.2692307692307692,0.7709622714850483,10.024038461538462
0.015,0.4,20,1.5,0.03,-0.01614346964574477,-1.5496118475060325,-1.8740757701545896,0.017352215447132734,186,0.23118279569892472,0.6599812591382315,26.516129032258064
0.02,0.2,20,1.0,0.03,-0.013050866351397707,-1.5547980637389864,-1.9594214032057826,0.015033108992497353,240,0.2708333333333333,0.7836226696931897,10.566666666666666
0.015,0.5,50,1.5,0.03,-0.01648031919909743,-1.5758866436151304,-2.020882431475462,0.01754504458590846,191,0.23036649214659685,0.6626835637119489,26.25130890052356
